,age,education_level,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,installment,grade_subgrade,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,age_group,gender_Male,gender_Other,loan_term_60,marital_status_Divorced,marital_status_Married,marital_status_Single,marital_status_Widowed,employment_status_Employed,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,loan_to_income,has_delinquency_history,sevetity_score,payment_income
16463,74,4.0,9.315227275497485,6.83130610681873,0.03149866705937099,807,3250.81,10.31,105.37,0.0,8,9.868859357608828,8.605350578152443,0.6931471805599453,0,1,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3241.4947727245026,1,1,15.424575967225943
11445,25,2.0,10.395381701442444,7.9108106907520295,0.35136084911496357,676,17572.37,12.77,397.76,2.0,4,10.858945149959961,10.681059058217606,0.6931471805599453,0,1,1,4.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17561.97461829856,1,1,50.28056106373436
19364,52,3.0,10.67047911694202,8.185826698275159,0.1231021971339834,611,7596.78,15.7,265.96,3.0,4,11.110170381426071,10.30705385906103,0.0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,7586.1095208830575,0,0,32.49030425430831
12081,45,3.0,9.564982952061904,7.080851075691446,0.16551443847757338,750,500.0,13.68,11.55,1.0,3,9.343451551323472,8.713174362773932,0.6931471805599453,0,1,1,3.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,490.4350170479381,1,1,1.631159853036754
16660,58,4.0,10.939147616788038,8.454436548457053,0.26236426446749106,737,18958.25,11.62,626.25,2.0,5,11.024275793725606,10.373316479022225,1.3862943611198906,0,3,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,18947.310852383212,1,3,74.0735348134219
1119,31,3.0,10.775546106819812,8.290869589095397,0.2199384203652614,588,12431.88,13.39,421.22,4.0,9,11.273595111378432,10.394395224356307,1.9459101490553132,0,6,1,2.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12421.10445389318,1,6,50.80528592006941
5955,56,0.0,10.364858401327846,7.8802977916064165,0.22234323114344062,693,17439.43,10.25,372.69,2.0,5,10.174588921715673,9.675845146534021,1.3862943611198906,0,3,1,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17429.065141598672,1,3,47.29389800433243
9080,49,1.0,9.904541496941551,7.420183617714074,0.027615167032973367,727,27018.47,14.12,630.35,2.0,1,10.292497344844929,9.76729089696601,1.0986122886681096,0,2,1,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,27008.56545850306,1,2,84.9507279705554
19082,71,2.0,11.125808691893575,8.641064323613097,0.2577381960787088,531,20630.18,17.28,738.4,5.0,2,10.785892594677765,10.131794152347185,1.6094379124341003,0,5,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,20619.054191308107,1,5,85.45243645301925
931,43,4.0,10.09783031424461,7.613374361037403,0.11955923505763925,650,12936.05,10.71,279.39,3.0,3,9.657041468897138,8.558584623775987,0.6931471805599453,0,2,1,3.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12925.952169685756,1,2,36.69726283654468
3082,71,1.0,11.958881312739814,9.474045275846482,0.21107097007994052,729,3454.45,12.96,116.33,2.0,4,12.237034734548766,10.440641815724126,1.0986122886681096,0,2,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3442.49111868726,1,2,12.278809802247457
11601,56,0.0,9.783411514959068,7.2991214627108,0.11778303565638346,561,18365.57,13.1,418.81,5.0,4,10.05898461130264,9.91173147781202,0.6931471805599453,0,1,0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18355.78658848504,1,1,57.37813819643705
6172,30,0.0,10.48028208020433,7.9956840347367955,0.1510028735365274,699,11043.92,10.81,360.57,2.0,7,10.70276502739828,10.385659657168143,0.6931471805599453,0,1,1,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11033.439717919795,1,1,45.09557886899033
19024,60,0.0,10.792247979376429,8.307567855902937,0.11600367575630613,765,17157.31,13.97,586.15,1.0,0,10.337326942848666,9.358725031642226,0.0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17146.517752020623,0,0,70.55614954544265
19084,71,3.0,10.701104201889526,8.216444791766513,0.1873090983049937,817,3496.55,13.32,118.35,0.0,2,10.48032841904942,10.26636974160612,0.6931471805599453,0,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3485.848895798111,1,1,14.404040068351152
17171,74,0.0,8.777985451701586,6.2947677223376814,0.11867152971749864,709,27046.18,9.98,872.45,2.0,4,9.136549580284651,8.92781564419684,1.3862943611198906,0,3,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27037.402014548297,1,3,138.59923645856136
14955,64,2.0,9.56550677864451,7.081372395145945,0.09349034308733889,625,9104.06,13.28,307.98,3.0,7,9.718460138209345,9.446348024789831,0.0,0,0,1,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9094.494493221355,0,0,43.49156954534837
14718,48,0.0,11.306563437894875,8.821791376244331,0.11064652008706366,613,7630.37,14.17,178.22,3.0,7,11.048687263658149,10.882074919398022,1.0986122886681096,0,2,1,3.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7619.063436562105,1,2,20.20224605173932
6092,68,2.0,9.69751756280643,7.2132895484652515,0.06859279146561172,711,28439.68,10.9,929.73,2.0,3,9.852264255698692,8.936082457633672,1.0986122886681096,0,3,1,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28429.982482437194,1,3,128.89126296029747
10856,23,1.0,9.621104747464857,7.136928614553325,0.22633844221072896,644,10945.63,12.76,367.54,3.0,3,9.33284026574599,9.014953028331906,1.6094379124341003,0,5,1,4.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10936.008895252535,1,5,51.49834331403118
18896,49,0.0,10.76237626443018,8.27770173836347,0.15443635330441893,691,6123.25,12.95,139.17,2.0,10,11.16492040020726,10.859441591911926,0.6931471805599453,0,1,1,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6112.48762373557,1,1,16.812637661853515
12018,35,3.0,9.108013029372282,6.624330796782997,0.14842000511827327,762,4221.75,10.28,90.28,1.0,7,9.88351237035321,9.563588250227916,1.3862943611198906,0,3,0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4212.641986970628,1,3,13.628546455416005
4371,58,1.0,11.046453352571769,8.561722863995486,0.09440067542148431,563,500.0,13.29,11.45,5.0,5,11.395065938888527,10.682184020920735,0.0,0,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,488.95354664742825,0,0,1.3373476555928423
17527,43,1.0,10.854269368943982,8.369574465188274,0.10705907229340778,650,10291.33,15.91,361.36,3.0,4,10.612602319937837,10.47521879392965,0.0,0,1,1,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10280.475730631057,0,1,43.17543281358107
16116,51,1.0,11.015960174789885,8.531234154115994,0.0573250666192694,709,20876.5,11.03,683.77,2.0,7,11.245768765107263,10.991977953969448,1.0986122886681096,0,2,1,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20865.48403982521,1,2,80.14901333708056
7221,28,2.0,11.000334116562936,8.515611941899907,0.01587334915629015,779,18341.89,10.31,594.51,1.0,7,10.920165192159997,10.29389553561977,1.0986122886681096,0,3,1,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18330.88966588344,1,3,69.81412540357724
12095,25,2.0,9.656604434339178,7.172401553068543,0.22154226994723591,687,18267.08,13.2,417.5,2.0,4,10.145195317570055,9.007604656939108,1.6094379124341003,0,4,0,4.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18257.423395565664,1,4,58.20923395196446
1560,42,1.0,9.60065935443693,7.1164996580071955,0.1697427745870945,778,19980.19,7.05,617.39,1.0,7,10.076562743135641,9.34974920853856,0.0,0,0,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19970.58934064556,0,0,86.75472910412324
4143,70,2.0,10.759061995892585,8.274390152560864,0.1310282624064041,692,20362.77,11.81,674.49,2.0,5,10.850805134755294,10.58855114878688,1.0986122886681096,0,3,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20352.010938004107,1,3,81.51537304429019
18610,70,1.0,10.724890075563689,8.240224195157056,0.12751332029895962,602,18494.23,17.02,659.55,4.0,2,10.533278712529038,9.367500518811449,0.6931471805599453,0,2,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,18483.505109924437,1,2,80.0402979797116
10041,57,2.0,10.284265081374587,7.799732826274009,0.0916671885258238,688,2501.35,13.68,85.1,2.0,10,10.318143627345878,10.05058772153653,1.0986122886681096,0,3,1,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2491.0657349186254,1,3,10.910630132526334
16971,29,1.0,10.81438034169619,8.329694255093147,0.08065790301745447,724,8355.54,12.45,187.77,2.0,2,10.506627144671853,9.148039345778804,0.0,0,2,1,4.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8344.725619658304,0,2,22.54224395873703
1020,46,0.0,10.672580675860802,8.187927723540977,0.11422114409002286,780,12916.03,8.45,407.43,1.0,3,10.695745409129715,9.17753614904951,0.0,0,0,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12905.35741932414,0,0,49.75984324197253
10523,31,0.0,9.674319641150229,7.190103149843216,0.2993635772256188,467,28016.37,19.26,730.77,5.0,10,10.171163071900278,9.08046172850463,0.0,0,3,1,2.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28006.695680358847,0,3,101.63553773438352
16267,40,3.0,11.608316096083714,9.123509342359352,0.1578580846155803,687,23801.8,13.73,810.37,2.0,2,11.21586286596264,10.572905406396837,1.0986122886681096,0,2,0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23790.191683903915,1,2,88.82218120143199
11640,54,1.0,10.033084088757171,7.548661347696392,0.19638881400539013,665,17648.12,12.42,589.72,3.0,5,9.745144597389828,9.068350449495567,1.0986122886681096,0,2,1,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17638.08691591124,1,2,78.122460769811
7626,55,0.0,11.914579319469397,9.429746547995817,0.1510028735365274,678,13948.12,12.66,314.94,2.0,1,11.46640570647816,10.692215330879614,1.3862943611198906,0,4,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13936.205420680531,1,4,33.398564680080064
5133,30,1.0,10.473824519830652,7.989228190752265,0.09349034308733889,653,10562.62,13.28,357.32,3.0,10,10.650328805807716,10.189878541898706,0.6931471805599453,0,2,1,2.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10552.14617548017,1,2,44.72522144424501
13464,61,3.0,10.799396989718417,8.314714640545612,0.1906203596086497,591,23301.9,14.45,801.51,4.0,7,10.721910296201285,9.933424923888042,0.6931471805599453,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,23291.100603010284,1,1,96.39657338227123
4735,69,1.0,10.638002898437888,8.15336126872401,0.05164323315183845,675,7332.78,16.7,260.34,2.0,2,10.678729334195719,9.929851937667449,0.6931471805599453,0,1,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7322.141997101562,1,1,31.930389371884512
5214,25,1.0,9.128277458393484,6.644557667377356,0.13976194237515868,530,24613.23,16.65,607.08,5.0,5,9.679182076448699,9.326176624991458,0.0,0,0,1,4.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24604.101722541607,0,0,91.36499830238029
12691,70,2.0,11.20125010867405,8.716493129637987,0.13976194237515868,545,11386.94,16.27,401.85,5.0,5,11.222873118971567,8.633549431906546,0.6931471805599453,0,2,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11375.738749891327,1,2,46.102256265610066
19903,38,1.0,9.355556975816896,6.871599464225679,0.2934156042995415,598,16866.61,11.67,372.38,4.0,5,9.989335377861991,9.436579925725042,1.791759469228055,0,5,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,16857.254443024183,1,5,54.19116785526459
13392,48,0.0,9.76123999858639,7.276964341630331,0.21268909341035083,663,29703.45,12.25,990.13,3.0,4,10.186201428914746,7.759358145234056,1.0986122886681096,0,2,1,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,29693.688760001416,1,2,136.0636047555747
1469,24,3.0,10.399019116125563,7.914445973432706,0.09712671073072274,772,26293.67,9.48,551.96,1.0,9,10.666605892569915,10.255279694978395,1.0986122886681096,0,3,1,4.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,26283.270980883874,1,3,69.7408260607028
5743,46,3.0,10.489795903047561,8.005193545422436,0.15443635330441893,643,9487.19,12.11,315.61,3.0,6,10.779076907615417,10.678046503175848,1.6094379124341003,0,4,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9476.700204096953,1,4,39.425655133656754
1036,69,0.0,10.599761340162102,8.1151292926324,0.13190507087993858,691,17425.68,11.64,384.46,2.0,4,10.613305008716587,8.192022451620106,0.6931471805599453,0,1,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17415.080238659837,1,1,47.375708523713264
10811,59,0.0,10.408137445673887,7.923561879793329,0.03825871211709034,697,27428.68,13.83,635.8,2.0,1,10.026732533463642,9.87947350966524,1.3862943611198906,0,4,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27418.271862554328,1,4,80.24169049798391
13652,23,1.0,10.865018344888314,8.380321368619155,0.010939940038334364,707,15244.9,9.41,487.7,2.0,2,10.848216653375582,9.829472268394433,1.0986122886681096,0,2,1,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15234.034981655112,1,2,58.19585891135813
13553,53,2.0,10.032262840303583,7.547839178599474,0.03149866705937099,638,34895.96,13.29,1180.66,3.0,4,10.268135527223333,7.964145287632151,0.0,0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,34885.9277371597,0,1,156.42357661084606
9580,46,4.0,11.104145920180231,8.619404954953135,0.11955923505763925,658,24158.91,13.96,825.23,3.0,6,11.373659259697124,11.140416391677528,0.6931471805599453,0,1,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24147.80585407982,1,1,95.74094781633183
1253,67,1.0,10.193085288931501,7.708590264959,0.18979357163265562,652,7481.01,13.36,253.36,3.0,4,9.761930900632846,9.707982271100859,1.0986122886681096,0,2,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7470.816914711068,1,2,32.86722880468827
6588,37,1.0,10.674217571616875,8.189566517200358,0.1831545430978465,620,15654.24,14.46,538.53,3.0,6,10.637584959394284,8.961991826826749,0.0,0,2,1,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15643.565782428383,0,2,65.7580592170462
6521,67,1.0,9.780996137336878,7.296711529374551,0.058268908123975775,849,4135.04,10.15,133.72,0.0,6,10.22096990292622,8.93791466048235,1.0986122886681096,0,2,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4125.259003862663,1,2,18.32606366055176
9337,29,2.0,10.235824823386011,7.751311863803329,0.3118867611485983,667,20424.16,11.18,670.4,3.0,5,10.68201073191682,9.987504659503525,1.791759469228055,0,6,1,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20413.924175176613,1,6,86.48858564581808
2085,57,3.0,10.800516562798244,8.315833147296777,0.20701416938432615,681,29057.08,13.29,983.11,2.0,6,11.156808936517114,10.976985089525698,1.0986122886681096,0,2,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29046.279483437203,1,2,118.22146772143678
8016,61,2.0,10.23407141523288,7.749559505529466,0.19556678354397528,527,22199.13,13.2,750.12,5.0,4,10.493221209706986,9.949238340573135,0.6931471805599453,0,2,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22188.895928584767,1,2,96.79517906337442
9559,25,2.0,10.967849435582645,8.48313162693919,0.11600367575630613,697,19037.57,11.28,416.59,2.0,5,11.178955235716504,9.450245853919158,1.0986122886681096,0,2,1,4.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19026.602150564417,1,2,49.10804385930651
15937,56,1.0,10.265712466857803,7.781188612973966,0.2207406666978994,591,8388.93,15.26,291.87,4.0,7,10.804912534655179,10.048535499340524,1.3862943611198906,0,3,1,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8378.664287533142,1,3,37.50969350792378
3006,46,2.0,11.175587633830148,8.690835525822925,0.26620304077465673,576,18869.23,12.68,632.87,5.0,6,11.239871872658544,9.9059420378211,1.6094379124341003,0,4,0,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18858.05441236617,1,4,72.82038627006169
15028,29,1.0,10.407875398206173,7.9233011264319355,0.16041672140590468,664,28153.67,15.64,984.8,3.0,4,10.322459037502181,9.316532042129396,0.0,0,1,1,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28143.26212460179,0,1,124.29162848736516
18105,56,0.0,10.08510469462162,7.60065742952468,0.1914464645709552,795,18168.85,8.92,577.09,1.0,4,9.930621572708109,9.657726390575208,1.791759469228055,0,6,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18158.764895305376,1,6,75.92632681461205
14711,61,1.0,10.742078546504866,8.257408995707019,0.036331929247390274,677,11110.51,15.94,390.28,2.0,5,10.985182377817011,9.8919568285193,1.9459101490553132,0,6,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11099.767921453495,1,6,47.264220556703
14775,54,0.0,11.297686217178496,8.81291634752557,0.27231459532065916,710,15760.47,11.11,343.54,2.0,8,11.322148542106191,10.07343241640645,1.0986122886681096,0,3,1,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15749.172313782821,1,3,38.98142072986507
16526,70,0.0,10.925314364655746,8.44060584044924,0.28292075535007044,593,25588.27,16.61,907.33,4.0,5,10.518606162352922,8.846748705424051,0.6931471805599453,0,2,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,25577.344685635344,1,2,107.49583823140692
10829,67,2.0,10.220702334656036,7.736197920283097,0.06485097231961631,616,18213.43,14.19,624.17,3.0,6,10.681004373770975,10.045188917362989,0.0,0,1,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18203.209297665344,0,1,80.68175173795957
15596,62,0.0,11.440685900102174,8.955897053820642,0.173953307123438,691,20223.29,8.3,636.53,2.0,6,11.331276242109153,10.920763964414494,0.6931471805599453,0,1,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,20211.849314099898,1,1,71.07384064094978
6478,50,1.0,10.238248683193017,7.753735128317103,0.10165365372649983,606,15389.75,13.92,525.39,4.0,5,10.070132707445072,7.969506468417113,1.3862943611198906,0,3,0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15379.511751316806,1,3,67.75960118643263
16321,64,3.0,10.77940493923186,8.29472691070251,0.26466929814270806,767,500.0,12.47,11.24,1.0,6,11.205950067505839,10.1801040011767,1.3862943611198906,0,3,1,0.0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,489.2205950607681,1,3,1.3550777645852652
16293,58,1.0,9.298616781807587,6.814718513013142,0.0880108773227133,850,6958.34,5.9,211.37,0.0,6,9.465363912985882,7.84506750287811,1.0986122886681096,0,2,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6949.041383218193,1,2,31.016688304348218
11692,45,2.0,10.534241908304745,8.049628186308148,0.1301506844650451,655,23887.93,14.82,825.98,3.0,3,10.939891225948983,10.620222589326335,1.6094379124341003,0,5,1,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23877.395758091694,1,5,102.6109505784297
6182,51,1.0,10.455505118383336,7.970916540294832,0.032467190137501496,669,8718.67,10.76,188.52,3.0,12,10.856092277141945,10.638944180809121,0.0,0,0,1,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8708.214494881617,0,0,23.650981546097952
16359,64,2.0,11.63859518547451,9.153785893377686,0.26313319953036823,614,500.0,15.66,17.49,3.0,2,11.483916545515429,9.75035268992515,1.3862943611198906,0,4,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,488.3614048145255,1,4,1.9106848470918634
14088,65,2.0,11.162163291813046,8.677412278302246,0.07045846364856141,735,12386.74,11.76,410.0,2.0,5,11.459813043289273,10.210886954528691,1.3862943611198906,0,5,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12375.577836708188,1,5,47.24910916416863
16839,35,1.0,10.202223801824415,7.717725034103341,0.2776317365982795,535,9178.77,12.92,308.92,5.0,5,10.096358683043622,7.6723809060930614,0.0,0,0,1,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9168.567776198175,0,0,40.02733948604466
300,51,4.0,10.082400807663104,7.597953114496713,0.29042829811980614,632,2084.59,14.52,49.07,3.0,7,9.947765169509715,9.048040242069444,1.3862943611198906,0,4,1,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2074.5075991923372,1,4,6.458318347131626
17524,49,0.0,10.335114437386737,7.850563299176332,0.20048886074940359,642,26098.1,14.07,892.86,3.0,7,10.29264677262322,10.190758290401437,1.0986122886681096,0,3,1,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26087.76488556261,1,3,113.73196622638243
3877,24,1.0,10.316854690540147,7.832311755273325,0.1856493468866293,585,17459.39,13.28,399.76,4.0,4,10.293699926866433,8.809918027734872,1.0986122886681096,0,3,1,4.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17449.07314530946,1,3,51.03984781132471
5533,29,0.0,9.913322035094984,7.42896282362124,0.13889199886661863,661,19656.91,9.58,630.4,3.0,2,10.13310490351642,9.191302292338943,1.0986122886681096,0,3,1,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19646.996677964904,1,3,84.85706752974599
3144,52,0.0,10.28321493544728,7.798683073648566,0.2183319943169877,656,14945.79,8.3,470.42,3.0,4,10.563191696975721,10.374283680172043,1.0986122886681096,0,2,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,14935.506785064554,1,2,60.32044071511639
19022,48,3.0,9.57651217762986,7.092365880579563,0.20538682972495073,620,9050.28,17.62,325.47,3.0,3,9.31303323260423,8.53894294144584,1.3862943611198906,0,4,1,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9040.703487822371,1,4,45.89018748894604
15387,63,0.0,11.024252319815062,8.539525948566043,0.1889660995126232,783,12772.28,12.53,287.54,1.0,5,10.996558181197898,10.003612486423473,0.6931471805599453,0,1,1,0.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12761.255747680185,1,1,33.671658325282536
7787,65,2.0,9.365381512368586,6.881411303642535,0.31626952930369345,739,10671.94,14.48,367.23,2.0,4,9.450785386065082,9.236618069119434,1.3862943611198906,0,3,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10662.574618487632,1,3,53.36550655032265
6042,50,1.0,10.725634843701114,8.240970541588734,0.2374408560150342,646,24430.67,12.48,549.39,3.0,8,10.970590426087107,10.892079596965509,1.0986122886681096,0,2,1,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24419.944365156298,1,2,66.66569152595054
9626,51,0.0,11.527792106779275,9.042993335315861,0.20620083058389777,622,5532.08,10.6,180.07,3.0,4,11.507228870140288,11.055181893144004,1.6094379124341003,0,4,1,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5520.552207893221,1,4,19.912654286359746
18667,38,4.0,9.785666391152969,7.301377199246461,0.017839918128331,628,514.5,13.78,17.53,3.0,5,9.71819237892274,9.63730274909517,1.3862943611198906,0,3,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,504.714333608847,1,3,2.4009169121969465
16438,42,1.0,10.667791694583503,8.183140425513784,0.23822918873225063,610,9322.35,13.85,317.94,3.0,3,10.890335345248308,9.642516866586867,1.0986122886681096,0,5,1,3.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9311.682208305418,1,5,38.85305438590685
9842,66,2.0,10.545012173980526,8.060394788120501,0.16211884947643518,680,40576.99,13.12,925.75,2.0,6,10.819289965201863,10.187103619981642,0.0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,40566.44498782602,0,0,114.85169453044416
134,53,3.0,10.77910586203689,8.294429567920313,0.171429115627531,692,21910.74,10.32,710.29,2.0,7,10.989425527008182,10.450457431237762,1.6094379124341003,0,6,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21899.960894137963,1,6,85.63458091767161
14456,48,0.0,9.955861762523869,7.4714769121016245,0.24529635595534308,652,12501.75,9.81,402.28,3.0,7,10.042816357642621,8.822997067606678,1.0986122886681096,1,3,0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12491.794138237476,1,4,53.84209905653635
18791,48,2.0,9.73619193870714,7.251933462666573,0.1458304482115395,633,13992.51,12.36,467.16,3.0,6,10.025062500906918,9.801782569492302,1.0986122886681096,0,2,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13982.773808061293,1,2,64.4186826044351
